paper_id,section,question,answer
1067,Section 5.4.2.: Geographically dispersed load injection,How much does it cost to deploy 25 distributed instances?,$0.59/hour
1067,Section 5.5.: Summary,What tool cannot reproduce the rich interactions of browsers?,trace replay
1067,Section 6.: Related Work,What toolkit separates the workload generation from execution to be able to leverage existing tools such as httperf?,The Rain
1067,Section 6.: Related Work,What can BenchLab be used to model WAN load patterns?,validate distributions
1067,Section 7.: Conclusion,What type of architecture does BenchLab use? What type of architecture is BenchLab employs what type of architecture is BenchLab employs what type of,modular architecture
1067,Section 7.: Conclusion,What is BenchLab?,open testbed
1067,Section 8.: Acknowledgement,Who was the shepherd of BenchLab?,Geoffrey Voelker
1067,Section 8.: Acknowledgement,Who contributed to BenchLab?,Guillaume Pierre
1067,Section 8.: Acknowledgement,What organization grants CNS-083243 and CNS-0720616?,NSF
1068,Title,What is the title of the paper?,The Case for Power-Agile Computing
1068,Section 1: Introduction,What guides a device to sprint and sleep?,power-agile software
1068,Section 1: Introduction,Researchers have proposed operating system designs that acknowledge what?,heterogeneity
1068,Section 2: Example Architecture,What numbers were used to estimate the estimate?,Micron leakage
1068,Section 2: Example Architecture,What uses base station buffering to save power?,802.11
1068,Section 2: Example Architecture,What is an example of a device that requires a sender to remain online or send longer packets?,Low-Power Listening
1068,Section 2: Example Architecture,Who measured the maximum achievable power consumption?,Tom's Hardware
1068,Section 2: Example Architecture,What differs based on whether or not they include spinning components?,Storage devices
1068,Section 2: Example Architecture,What does not scale with usage but are limited in size?,Flash drives
1068,Section 3: Challenges,What type of device would a phone perform a background task that is interrupted by an interactive session?,power-agile
1068,Section 3: Challenges,How many roles does the operating system play while operating power-agile hardware?,five
1068,Section 3.1: Measuring Efficiency,Where is the energy-delay product commonly used?,circuit design
1068,Section 3.2: Predicting Ensemble Performance,How can the currently running ensemble be constrained to estimate how performance might change after a component change?,artificially
1068,Section 3.2: Predicting Ensemble Performance,What is the size of the ensemble state space?,n
1068,Section 3.2: Predicting Ensemble Performance,What could produce binary annotations?,offline experimentation
1068,Section 3.2: Predicting Ensemble Performance,What would alert the system to the need for a high-bandwidth radio?,executables
1068,Section 3.2: Predicting Ensemble Performance,What does a hint require to ensure that applications do not abuse them to gain unfair access to resources?,programmer support
1068,Section 3.2: Predicting Ensemble Performance,What type of radio would a hint alert the system to the need for before transmitting a large amount of information?,high-bandwidth
1068,Section 3.3: Selecting Component Ensembles,What does the phone activate to receive data and S1 to store the data?,2
1068,Section 3.3: Selecting Component Ensembles,"How many times does the background task complete, idling the phone?",8
1068,Section 3.3: Selecting Component Ensembles,What does the phone activate as it begins processing a background task and then disables R2 in the interactive application?,P2
1068,Section 3.3: Selecting Component Ensembles,What does a system need to assign to an application in order to get the most out of it's performance?,performance metrics
1068,Section 3.3: Selecting Component Ensembles,How many background interactive background idles does a system need to have?,5
1068,Section 3.3: Selecting Component Ensembles,What does the phone activate to quickly receive data and S1 to store it?,R2
1068,Section 3.3: Selecting Component Ensembles,What would complete faster if it was allowed to use the higher exponent used by the interactive application?,background task
1068,Section 3.3: Selecting Component Ensembles,What is the idle state of P1 and M1 in a background interactive background Idle 0 when idle R1 operates at low duty cycle and R2 operates at low duty cycle?,idled
1068,Section 3.3: Selecting Component Ensembles,What would a background task complete faster if it were allowed to use by the interactive application?,higher exponent
1068,Section 3.3: Selecting Component Ensembles,What usage shifts from S2 to P2 as the interactive application continues to interact with a user?,energy
1068,Section 3.3: Selecting Component Ensembles,What may exist that works well for both applications if their performance requirements are aligned?,an ensemble
1068,Section 3.3: Selecting Component Ensembles,What is the threshold for Background Interactive Background Idle 0 when idle P1 and M1 are idled and R1 operates at low duty cycle?,1.50
1068,Section 3.3: Selecting Component Ensembles,"How many times does a user remove the phone from their pocket and begin interacting with an application, which activates M2 and retrieves data from S2?",3
1068,Section 3.4: Preparing Ensemble Transitions,How many strategies can a system try to reduce the overhead of a larger memory bank?,several
1068,Section 3.4: Preparing Ensemble Transitions,What happens to the smaller chip if the system is in an ensemble for a significant length of time?,shut off
1068,Section 3.4: Preparing Ensemble Transitions,What is both important and costly?,ensemble transitions
1068,Section 3.4: Preparing Ensemble Transitions,The amount of data stored in which memory bank creates a high overhead for this transition?,larger
1068,Section 3.4: Preparing Ensemble Transitions,What will pages benefit from when the larger memory bank is active?,better performance
1068,Section 3.4: Preparing Ensemble Transitions,What is particularly important in the memory and storage hierarchy?,Preparation
1068,Section 3.5: Executing Ensemble Transitions,Enabling will cause what while caches fill?,performance dip
1068,Section 3.5: Executing Ensemble Transitions,"What part of a chip requires migrating some pages to the new memory area while flushing others to the backing store, along with kernel adjustments to it's own memory footprint, along with kernel adjustments to it's own memory footprint?",Memory
1068,Section 3.5: Executing Ensemble Transitions,What is the cost of a processor transition?,medium
1068,Section 3.5: Executing Ensemble Transitions,"What requires flushing any outstanding buffers, closing connections, and possibly coordinating with the receiver to move together to a new radio technology?",Disabling
1068,Section 3.5: Executing Ensemble Transitions,"What part of a chip is Difficulty: low, Cost: low?",Storage
1068,Section 3.5: Executing Ensemble Transitions,What tailors a device to application demands but may require complex or expensive component transitions?,Ensemble transitions
1068,Section 4: Summary,What do power-proportional heterogeneous devices require to continuously balance performance and power efficiency?,system support
1068,Section 4: Summary,What is the ability to balance performance and power efficiency called?,power agility
1069,Title,What is the title of the paper?,Capacity Forecasting in a Backup Storage Environment
1069,Abstract:,How many backup systems do EMC analyze daily? ?,"10,000"
1069,Abstract:,"When a system exhausts available storage, it is not only an operational inconvenience, but also a what nightmare for the system administrator?",budgeting
1069,Abstract:,What is painful when a system exhausts available storage?,storage
1069,Section 1: Introduction,What does monitoring and managing storage systems require?,human resources
1069,Section 2: Data Collection,What email feature do most customers choose to send to EMC?,autosupport
1069,Section 2: Data Collection,What is the process of sending diagnostic data via email to EMC?,voluntary
1069,Section 2: Data Collection,What enables more effective customer support?,historical data
1069,Section 2: Data Collection,How many variables are required at each point in time for the purpose of capacity forecasting?,two variables
1069,Section 2: Data Collection,How many autosupports are received daily?,"10,000"
1069,Section 2: Data Collection,"In secure environments, customers choose to do what to Autosupport?",disable
1069,Section 2: Data Collection,What feature does all Data Domain back-up storage devices have called Autosupport?,"""phonehome"""
1069,Section 2: Data Collection,What can customers configure their Data Domain systems to send every day with detailed diagnostic information?,an email
1069,Section 3: Data Cleaning,What is one issue that must be addressed in order to ensure data integrity?,data artifacts
1069,Section 4: Predictive Model,What is one of the most common methods used in predictive modeling?,linear regression.
1069,Section 4: Predictive Model,What is one of the most common methods used in predictive modeling?,linear regression
1069,Section 4.1: Piecewise Linear Regression,What is the oldest data point within the subset of data determined in step 8?,The boundary
1069,Section 4.1: Piecewise Linear Regression,The goodness-of-fit of a linear regression to experimental data can be measured by evaluating what coefficient of determination?,R 2
1069,Section 4.2: Other Models,What does AR stand for?,auto-regressive
1069,Section 4.3: Model Validation,What should a model be evaluated to determine if it is a reasonable or reasonable model for the data set?,reasonable
1069,Section 4.3: Model Validation,What value from piecewise linear regression is too small?,R 2
1069,Section 4.3: Model Validation,What tool does not generate capacity forecasts?,current tool
1069,Section 4.3: Model Validation,What is applied to the results of the linear model to determine if capacity forecasts should be published?,validation rules
1069,Section 4.3: Model Validation,What is the expectation that within 10 years will be significantly different than it is today?,storage technology
1069,Section 4.3: Model Validation,The current model limits forecasts to less than what year?,10
1069,Section 4.3: Model Validation,What type of linear model cannot be used to predict the date of 100% full?,Positive Slope:
1069,Section 4.3: Model Validation,"What model can achieve a very good fit to a handful of data points, but the results are not statistically significant?",Linear regression
1069,Section 4.3: Model Validation,Sometimes there is no what in the data?,pattern
1069,Section 4.3: Model Validation,Who often takes action when systems are nearing maximum storage capacity?,the administrator
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What would be a poor model to employ if historical data does not demonstrate linear growth?,linear regression
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What was the median R 2 for all systems?,0.93
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What percentage of systems had R 2  0.80?,78%
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What percentage of systems had R 2  0.90?,60%
1069,Section 5.2: Forecasting Full Capacity,What is the next step to apply after the model is generated from historical data?,validation rules
1069,Section 6: Capacity Forecasting Examples,When did the total capacity exhibit a discontinuity?,June
1069,Section 6: Capacity Forecasting Examples,How long does it take for a system to reach 100% capacity?,three months.
1069,Section 6: Capacity Forecasting Examples,The total capacity exhibits a discontinuity in what month?,May
1069,Section 6: Capacity Forecasting Examples,What did the total capacity exhibit in May?,discontinuity
1069,Section 7: Conclusions and Future Work,What is a fundamental utility for system management?,Capacity forecasting
1069,Section 7: Conclusions and Future Work,What does this paper describe a model that uses to predict when Data Domain systems will reach full capacity?,historical data
1070,Title,What is the title of the paper?,Separating Web Applications from User Data Storage with BSTORE
1070,Abstract:,Who implements a standard file system API?,storage providers
1070,Abstract:,How many file systems did we implement?,three
1070,Abstract:,What is a key idea in BSTORE's design?,tags
1070,Abstract:,In what language did we implement a prototype of BSTORE that runs in unmodified Firefox and Chrome browsers?,Javascript
1070,Section 1: INTRODUCTION,What application stores all of its documents on Google's servers?,Google Spreadsheets
1070,Section 1: INTRODUCTION,What is an example of an online service that can implement a file system?,Amazon S3
1070,Section 1: INTRODUCTION,What application would not maintain servers to service users' grep requests?,http://gnu.org/grep
1070,Section 2: MOTIVATING EXAMPLES,How long have Google and Amazon had outages?,several days
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a financial application?,Mint.com
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a specialized backup interface?,Google's GData
1070,Section 2: MOTIVATING EXAMPLES,What gives users control over their data?,BSTORE
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a specialized backup interface?,GData
1070,Section 3: DESIGN,How many browser modifications does BSTORE not require?,No
1070,Section 3: DESIGN,What type of application would be able to store data without requiring that application's developer to provide server-side storage resources?,Javascript
1070,Section 3: DESIGN,What type of design is BSTORE based on?,Egalitarian
1070,Section 3: DESIGN,What is one example of a mechanism that allows an application to subdivide their privileges and delegate rights to other applications?,access control
1070,Section 3.1: Overview,What file system exports a flat namespace of files?,BSTORE
1070,Section 3.1: Overview,What does not have a single user-defined name?,Files
1070,Section 3.1: Overview,What is also the basis for access control in BSTORE?,File tags
1070,Section 3.1: Overview,What type of communication mechanism does the browser use to communicate with the FS manager and its applications?,crossdomain
1070,Section 3.3: Tags,"What is the underlying mechanism using which an application can both organize the BSTORE namespace in ways meaningful to it, and to delegate access rights to other applications?",Tagging
1070,Section 3.3: Tags,What allows an application to delete only the tags that were set by the same principal as the application?,rmtag
1070,Section 3.3: Tags,"What is picasa.com#low-res, a low-res tag set by Flickr, a different tag set by Flickr than a low-res tag set by Flickr?",Google Picasa
1070,Section 3.3: Tags,"What does an application use to retrieve a list of all tags for a file, including those set by other applications?",gettag
1070,Section 3.3: Tags,What is an arbitrary label that a principal can attach to a file?,tag
1070,Section 3.3: Tags,"What application can tag a photo file with the date of the photo, location at which it was taken, or the names of people in it?",photo editor
1070,Section 3.3: Tags,What does an application use to tag a file?,settag
1070,Section 3.3: Tags,How many tags can a file have set by different principals in BSTORE?,multiple tags
1070,Section 3.3: Tags,What is the only mechanism by which applications can lookup files and get handles on them?,tag-based search
1070,Section 3.4: File systems,What component exports the BSTORE file system API to the FS manager?,Javascript
1070,Section 3.4: File systems,What can an application safely give access to a file system?,other applications
1070,Section 3.4: File systems,What call does an application use to create a mountpoint file with the right configuration information in the right format?,create
1070,Section 3.4: File systems,What is an example of a file system that stores its data on local storage?,localfs.com in
1070,Section 3.4: File systems,What file contains information to mount the file system?,mountpoint
1070,Section 3.5: Access control,"What computes the access rights that are transitively granted by a principal A to another principal B, by computing the transitive closure of the delegation rules in a file system?",BSTORE
1070,Section 3.5: Access control,What is the name of the principal who delegated access rights to an application with principal A to a file on a file system to BSTORE?,principal F
1070,Section 3.5: Access control,"What systems follow a convention that, when mounted, they delegate all access to the FS manager?",File systems
1070,Section 3.6: File creation,What call does an application use to specify a handle to the target file system?,create
1070,Section 3.7: File versions,What type of functionality does the BSTORE API provide?,compare-and-swap
1070,Section 3.7: File versions,What is shared storage?,BSTORE
1070,Section 3.7: File versions,What does a mutating file system call fail with if the current file version does not equal match version?,EMODIFIED error
1070,Section 3.7: File versions,What is the name of all files in BSTORE?,versioned.
1070,Section 3.8: Bootstrapping,"What is the name of the file system that a user can choose from multiple implementations from different vendors, depending on whom they trust and whose UI they prefer?",FS
1070,Section 3.8: Bootstrapping,What does a user obtain for file systems that store data on the network?,an account
1070,Section 3.8: Bootstrapping,What provides a friendly user interface using which a user can create a mountpoint file containing the parameters for that particular file system?,File systems
1070,Section 3.8: Bootstrapping,What does the FS manager provide to the user to create and manage delegation rules during normal use?,a UI
1070,Section 3.8: Bootstrapping,What only happens once in a user's BSTORE experience?,BSTORE setup
1070,Section 3.8: Bootstrapping,Where is the Photo Storage file system found?,cheapfs.com
1070,Section 3.8: Bootstrapping,What does the user use to launch the FS manager if it's not already launched?,FS manager
1070,Section 3.8: Bootstrapping,What interface allows a user to search specific file systems for files with specific tags and to choose a file from the results of a search in BSTORE?,file chooser
1070,Section 3.9: Putting it all together,What component of Money Manager works together?,BSTORE
1070,Section 3.9: Putting it all together,What application does a user use to compute her taxes?,Money Manager
1070,Section 4: IMPLEMENTATION,All BSTORE client-side components are written in what language?,Javascript
1070,Section 4.1: Storage file system,What is the response of a get request encoded to offset the increase in size due to Base64 encoding?,gzip
1070,Section 4.1: Storage file system,What is via username and password to the file system?,User authentication
1070,Section 4.1: Storage file system,What is indexed for efficient search?,tags database
1070,Section 4.1: Storage file system,What stack does the network storage component currently run on?,Linux/Apache
1070,Section 4.1: Storage file system,What file system does the network storage use for storage?,ext3
1070,Section 4.1: Storage file system,What component of the prototype storage file system implements the BSTORE storage API?,Javascript
1070,Section 4.1: Storage file system,"What encodes all information in the request and response, except for file data?",JSON
1070,Section 4.1: Storage file system,What does XMLHttpRequest not support byte streams in the response of a get request?,XMLHttpRequest
1070,Section 4.1: Storage file system,What encoding is used to encode file data in the response of a get request?,Base64
1070,Section 4.2: FS manager,Who is able to register for notifications from the file system when the files storing the delegation rules are modified?,FS manager
1070,Section 4.2: FS manager,What does the cache entries have to account for other FS manager instances?,expiry time
1070,Section 4.2: FS manager,What represents each principal with a file in the root file system?,BSTORE
1070,Section 5: APPLICATIONS AND FILE SYSTEMS,What type of file systems did we implement to demonstrate the use of layered file systems?,checkpointing
1070,Section 5: APPLICATIONS AND FILE SYSTEMS,What type of application did we implement to illustrate how BSTORE would be used in practice?,Javascript
1070,Section 5.1: Applications,What is the name of the open-source Javascript spreadsheet engine that lets a user work with spreadsheet data in a browser?,TrimSpreadsheet
1070,Section 5.1: Applications,"What is the name of the online photo editor that performs basic transformations on a user's images, such as rotate, crop, and sharpen, on a user'simages?",Pixastic
1070,Section 5.1: Applications,What is the name of the vi-clone written purely in Javascript?,jsvi
1070,Section 5.1: Applications,What was the spreadsheet data stored as in the original application of TrimSpreadsheet?,"HTML markup,"
1070,Section 5.1: Applications,"What application provides basic commands that the user can use to interact with the storage system, such as search, set, cat, stat, and unlink?",Shell
1070,Section 5.2: Layered file systems,"Along with encryption, what file system is described in this section?",checkpointing
1070,Section 5.2.1: Encrypting file system,What file system is similar to EncryptFS?,Photo Storage
1070,Section 5.2.1: Encrypting file system,The jsCrypto library from Stanford performs cryptographic operations in what?,Javascript
1070,Section 5.2.1: Encrypting file system,What type of data does a user want to encrypt before storing it?,financial
1070,Section 5.2.1: Encrypting file system,What does EncryptFS provide that a user can use to create a mountpoint?,setup UI
1070,Section 5.2.1: Encrypting file system,What is the name of the sample encrypting file system?,"EncryptFS,"
1070,Section 5.2.1: Encrypting file system,What are critical in making access control decisions?,Tags
1070,Section 5.2.2: Checkpointing file system,What type of software does a user want to try?,photo retouching
1070,Section 5.2.2: Checkpointing file system,How often does CheckpointFS dump undo log records to log files?,every minute
1070,Section 5.2.2: Checkpointing file system,What does CheckpointFS keep of all the changes that the application made to the storage system?,undo log
1070,Section 5.2.2: Checkpointing file system,What consists of the backing file system where CheckpointFS stores the data and its undo log?,mountpoint configuration
1070,Section 5.2.2: Checkpointing file system,What does CheckpointFS keep logging requests until the user indicates in its UI that she is done with her application session?,current UI
1070,Section 6: BSTORE PERFORMANCE,What should BSTORE have in order to be practical?,acceptable overhead
1070,Section 6: BSTORE PERFORMANCE,What was the web browser we used?,Firefox 3.5.9
1070,Section 6: BSTORE PERFORMANCE,"Along with XHR POST, what was BSTORE compared to?",XHR GET
1070,Section 6: BSTORE PERFORMANCE,What does XHR stand for?,XMLHttpRequest
1070,Section 6: BSTORE PERFORMANCE,What is the local network between the client and the server?,100Mbps
1070,Section 6.1: BSTORE file system performance,In what format does BSTORE get and set request data?,in
1070,Section 6.1: BSTORE file system performance,How many runs of the experiment did we run to remove variability?,24 runs
1070,Section 6.1: BSTORE file system performance,How much slower is BSTORE-Get for a large file of 1 MB size?,60%
1070,Section 6.1: BSTORE file system performance,What is the average size of an image file?,1 KB
1070,Section 6.1: BSTORE file system performance,What is the base64 encoded and gzipped response of BSTORE?,Base64
1070,Section 6.1: BSTORE file system performance,What does the local network highlight about BSTORE mechanisms?,overhead
1070,Section 6.1: BSTORE file system performance,The numbers shown in the table are what of the remaining 20 runs of the experiment?,average times
1070,Section 6.1: BSTORE file system performance,BSTORE-Get is slower than BSTORE-Set due to what overhead?,gzip
1070,Section 6.1: BSTORE file system performance,What is most of the overhead of BSTORE-Set due to within the browser?,processing
1070,Section 6.2: Wide-area network performance,What reduces the number of bytes transferred over the network?,gzip
1070,Section 6.2: Wide-area network performance,What is the overhead of BSTOREGet over XHR-Get for a 1 MB file on a 1Mbps network?,1.4%
1070,Section 6.2: Wide-area network performance,What is faster than BSTORE-Set for a 1 MB file on slower networks?,BSTORE-Get
1070,Section 6.2: Wide-area network performance,What is the overhead of BSTORE-Set over XHR-Post on a 1Mbps network?,0.7%
1070,Section 6.2: Wide-area network performance,What becomes insignificant compared to network cost for realistic networks?,browser overheads
1070,Section 6.2: Wide-area network performance,What browser overhead becomes insignificant compared to network cost for realistic networks?,BSTORE
1070,Section 6.3: Performance of layered file systems,How long does it take to decrypt a 1 MB file?,3095ms
1070,Section 6.3: Performance of layered file systems,We believe that this variability is a characteristic of what engine?,Firefox Javascript
1070,Section 6.3: Performance of layered file systems,What type of file system does BSTORE support?,layered
1070,Section 6.3: Performance of layered file systems,What is the overhead of a null layered file system for BSTORE-Get?,6%
1070,Section 6.3: Performance of layered file systems,What is the null layered file system's overhead 6% for?,BSTORE-Get
1070,Section 6.3: Performance of layered file systems,What is close to the overhead of a null layered file system?,Get performance
1070,Section 6.3: Performance of layered file systems,What are performed on the local network?,measurements
1070,Section 6.3: Performance of layered file systems,What type of tight loop did we test postMessage times after?,CPU intensive
1070,Section 6.3: Performance of layered file systems,What supports layered file systems?,BSTORE
1070,Section 6.3: Performance of layered file systems,What was the size of the old file in this experiment?,1 KB
1070,Section 6.3: Performance of layered file systems,What type of operation takes the bulk of the time for EncryptFS?,cryptographic
1070,Section 6.4: Browser compatibility,What encoded form did XHR POST send data in?,Base64
1070,Section 6.4: Browser compatibility,What is an important consideration for a good web application framework?,cross-browser
1070,Section 6.4: Browser compatibility,What browser was BSTORE able to run on with a small modification?,Google Chrome
1070,Section 7: DISCUSSION,What does not support all applications in its current form?,BSTORE
1070,Section 7: DISCUSSION,What type of applications require sharing data between users?,Social
1070,Section 7: DISCUSSION,What is a database-like interface similar to BSTORE?,Sync Kit
1070,Section 7: DISCUSSION,What can be hosted anywhere in BSTORE?,Javascript code
1070,Section 8: RELATED WORK,What addresses new challenges posed by web applications?,BSTORE
1070,Section 8: RELATED WORK,What is an open protocol that allows a user to share data with another web application from a different origin?,OAuth
1070,Section 8: RELATED WORK,Who provides external access to user data through APIs utilizing the Google Data Data?,Google gears
1070,Section 8: RELATED WORK,What is an example of a mechanism that allows users to access their data from external services?,REST APIs
1070,Section 8: RELATED WORK,Who provides external access to user data through APIs?,Google
1070,Section 8: RELATED WORK,What could BSTORE support for other execution environments?,native bindings
1070,Section 8: RELATED WORK,What provides a network file system designed to store data securely on untrusted servers?,SUNDR
1070,Section 9: CONCLUSION,How many components are in BSTORE's architecture?,three
1070,Section 9: CONCLUSION,What allows applications to organize their data in different ways?,tags
1070,Section 9: CONCLUSION,What does BSTORE achieve when accessing data over a typical home network connection?,reasonable performance
1070,Section 9: CONCLUSION,What allows applications to organize their data in different ways?,Tags
1071,Title,What is the title of the paper?,Provenance Needs Incentives for Everyone
1071,Abstract:,What type of mandates require the use of digital provenance?,top-down mandates
1071,Abstract:,What type of issues must the provenance community address?,nontechnical
1071,Section 1.: Introduction,What is important to improve the research as well as to show payoffs to others of our research?,Adoption
1071,Section 1.: Introduction,How many actual generators of provenance are there today?,very few
1071,Section 1.: Introduction,Where is the dream of pervasive provenance shared?,In
1071,Section 1.: Introduction,"Along with banking and medical records, what is another area where provenance will be used in a pervasive manner in the next ten years is the dream of pervasive provenance shared with other researchers in the same field of study?",social networking
1071,Section 1.: Introduction,What is another issue that is often fatal to provenance efforts?,fatal
1071,Section 1.: Introduction,What is a major roadblock to provenance adoption in the CS field of systms and systms?,nontechnical issues
1071,Section 1.: Introduction,Where is provenance a major focus of research?,life science
1071,Section 1.: Introduction,What provides the ability to judge the benefit and completeness of a work?,Real users
1071,Section 1.1.: Current Provenance Adoption Modes,What section discusses the use of incentives to further provenance adoption?,Section 3
1071,Section 1.1.: Current Provenance Adoption Modes,What type of mandates have some visionary leaders in the US government tried to introduce provenance via?,Top-down
1071,Section 1.1.: Current Provenance Adoption Modes,What have some visionary leaders in the US tried to introduce provenance via top-down Mandates?,mandates
1071,Section 1.1.: Current Provenance Adoption Modes,What is an example of a set of programs that users could run their digital experiments within that would be a good idea for early adopters of provenance systems?,restricted domain
1071,Section 1.1.: Current Provenance Adoption Modes,"What do unmotivated metadata suppliers often provide in terms of quality or lack of useful capabilities, e.g., many of us leave MS Word properties blank?",poor quality
1071,Section 1.1.: Current Provenance Adoption Modes,"What section describes the success cases of provenance adoption in the U.S., in sections 3 and 4 of this note?",Section 4.
1071,Section 1.1.: Current Provenance Adoption Modes,What begins the study of the issues of adoption of provenance systems in the United States?,This note
1071,Section 1.1.: Current Provenance Adoption Modes,Where have some visionary leaders tried to introduce provenance via top-down mandates?,US government
1071,Section 1.1.: Current Provenance Adoption Modes,What is rarely a single person's decision?,Adoption
1071,Section 1.1.: Current Provenance Adoption Modes,What section describes some stakeholders to consider?,Section 2
1071,Section 1.1.: Current Provenance Adoption Modes,What stressed the importance of provenance for scientific users?,Scientific norms
1071,Section 1.1.: Current Provenance Adoption Modes,What type of Adopters are there for provenance systems that address a need they already consider important?,Early
1071,Section 1.1.: Current Provenance Adoption Modes,What system addresses a need that early adopters consider important for some communities?,provenance
1071,Section 2.: Players in Adoption Scenarios,What describes the sponsor domain for which we were asked to provide provenance services?,Figure 1
1071,Section 2.: Players in Adoption Scenarios,"What is the essence of a series of information gatherers and analysts generate data, reports, and threat assessments, using a variety of tools, using a variety of tools?",In
1071,Section 2.: Players in Adoption Scenarios,Who is the organization that supports the provenance database and tools for a given system?,Alice-Doug
1071,Section 2.: Players in Adoption Scenarios,What is the name of the developer who writes software that creates entities for perusal by Doug?,Carl
1071,Section 2.: Players in Adoption Scenarios,What is an example of a developer who automates collection of data identified by a puller for use by a consumer?,ETL scripts
1071,Section 2.: Players in Adoption Scenarios,How long does it take for enterprise infrastructure to be created?,many years
1071,Section 3.: Incentives,What is the fundamental issue of convincing enough players to spend the time and resources to capture?,provenance
1071,Section 3.: Incentives,"What is an example of an incentive that is tied to how influential the intelligence tidbits she produces are, i.e., how often they are used, and the quality of the products they are used in?",Personal Kudos:
1071,Section 3.: Incentives,What does it mean to make provenance capture easier for all players to use a provenance capture system?,"Tools exist,"
1071,Section 3.: Incentives,What must check the benefits and costs of each player?,provenance capture
1071,Section 3.: Incentives,Who is judged on how much she is able to do Enhanced Search on a given project?,Betty
1071,Section 3.: Incentives,"How high is provenance on the list of players who want to capture provenance, if they have a lot of demands and limited resources, then they may not be able to spend the time and resources to capture the data that they want it to be a part of a system?",low
1071,Section 3.: Incentives,What type of evidence is better than none?,incomplete
1071,Section 3.: Incentives,What does Alice need to help her present vivid visualizations to managers of specific projects?,specific interfaces
1071,Section 3.: Incentives,What type of mandate did the program manager have for provenance to be a priority for all players to spend resources to capture it?,topdown
1071,Section 3.: Incentives,What is an example of a program that integrates more tightly into the user's task and has nothing to do with provenance?,Kudos
1071,Section 3.: Incentives,What is Betty judged on?,Enhanced Search
1071,Section 3.: Incentives,What is the uniqueness of each incentive for a user and their needs?,unique
1071,Section 3.1.: Non-provenance Incentives,What does social rewards provide to a user?,a carrot
1071,Section 4.: Incentives at Work,What was the problem with the service provided by the other players in the chain?,patchy.
1071,Section 4.: Incentives at Work,What type of debugging did Carl use?,large system
1071,Section 4.: Incentives at Work,Who is the hardest to find incentives for?,She
1071,Section 4.: Incentives at Work,What did Ernie install and maintain to facilitate writing the After Action Reports?,provenance system
1071,Section 4.: Incentives at Work,What do we have some evidence that do work?,incentives
1071,Section 4.: Incentives at Work,Who was required to provide After Action Reports?,Ernie
1071,Section 4.: Incentives at Work,Who is the hardest to find incentives for?,Alice
1071,Section 4.: Incentives at Work,How many of the players described above have successfully utilized incentives?,two
1071,Section 5.: Conclusions,What is an alternate way to convince new users to use a provenance service?,incentives
1071,Section 5.: Conclusions,What is better the more of it you have?,provenance
1072,Title,What is the title of the paper?,Characterizing Database User's Access Patterns
1072,Abstract:,What did previous studies focus on providing to characterize the workload of a database system?,statistical summaries
1072,Section 1: Introduction,What is retrieved when a user logs in to a DBMS when he/she logs into the patient-information model?,profile
1072,Section 1: Introduction,In what section of the paper do we propose several approaches to improve system performance by using user access patterns?,Section 3
1072,Section 1: Introduction,What are the three abstract levels of database workload characterization?,"session level,"
1072,Section 1: Introduction,How many consecutive SQL queries are contained in the treatment-history sub-models in the user access graph P of this paper?,five
1072,Section 1: Introduction,In what section is the conclusion of the paper discussed in relation to the DBMS's workload characterization?,Section 6
1072,Section 1: Introduction,What can a user retrieve when he/she logs in to a DBMS database? .,treatment history
1072,Section 1: Introduction,In what section of the paper do we discuss the concepts of user access patterns and give a formal definition of the concepts of the user access patterns and how they can be used to characterize the database's workload?,Section 2
1072,Section 1: Introduction,What sub-model contains five consecutive SQL queries?,treatment-history
1072,Section 3: Usages of User Access Patterns,What is the process of generating user access graphs called?,session modelling
1072,Section 3: Usages of User Access Patterns,What can user access patterns help to anticipate?,prefetch
1072,Section 3: Usages of User Access Patterns,Who can re-design the submitted queries according to user access patterns?,Database users
1072,Section 3: Usages of User Access Patterns,What orders can we reconstruct?,query execution
1072,Section 3: Usages of User Access Patterns,What is a bottleneck of the database system?,resource-consumed queries
1072,Section 3: Usages of User Access Patterns,In what section will we show that user access patterns can also achieve a better performance?,"Section 4.3,"
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway",How many caches does SQL-Relay manage?,two kinds
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway",How many types of execution rules are there in SQL-Relay?,three
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway","What was the name of the new database gateway that was proposed by the team at the University of California, Los Angeles in the late 1990s?",SQL-Relay
1072,Section 5: Related Work,What is the name of a relational database workload analyzer (REDWAR) developed to characterize the workload in a DB2-environment?,n
1072,Section 6: Conclusion,What idea was proposed in the paper to develop intelligent database gateways?,SQL-Relay
1073,Title,What is the title of the paper?,"Semantics of Caching with SPOCA: A Stateless, Proportional, Optimally-Consistent Addressing Algorithm"
1073,Abstract:,What did the front-end servers use as caches for the content they served?,hard drives
