paper_id,section,question,answer
1064,Section 7: Nondeterministic API Evaluation,What does the model program use to check if the captured traces are accepted by the model program?,framework's analyzer
1064,Section 8: Integration with model-based testing,What are generated from a model program?,Synthesized traces
1064,Section 8: Integration with model-based testing,What are collected by instrumentation from a running implementation?,Captured traces
1064,Section 8: Integration with model-based testing,What is the name of the method used to show how the model-based testing framework relates to other work?,systematic classification
1064,Section 9: Related work,"Java, Flash, and JavaScript are examples of popular programming languages that attempt to provide what?",platform independence
1064,Section 9: Related work,What are we the first to use as offline test suites in a model-based testing framework?,captured traces
1064,Section 9: Related work,What is a set of tests that an implementation must pass that is most commonly used in the model-based testing community?,unit tests
1064,Title,What is the title of the paper?,Model-based testing without a model: Assessing portability in the Seattle testbed
1065,Abstract:,What is the power breakdown of the Openmoko Neo Freerunner used for?,micro-benchmarks
1065,Abstract:,What are mobile consumer-electronics devices powered from?,batteries
1065,Abstract:,What is the name of the Openmoko Neo?,Freerunner
1065,Section 1: Introduction,What do mobile devices derive from batteries?,energy
1065,Section 1: Introduction,What are modern high-end mobile phones generally referred to as?,smartphones
1065,Section 1: Introduction,How many devices represent approximately the last three to four years of mobile phone technology?,three
1065,Section 2.2.1: Voltage regulation efficiency,What percentage of total power is lost in non-instrumented components?,10
1065,Section 2.2.1: Voltage regulation efficiency,What is unknown about the amount of additional power lost in converting the supply voltage to the levels required by the components?,conversion efficiencies
1065,Section 2.2.1: Voltage regulation efficiency,What yields the power directly consumed by each component?,measurement approach
1065,Section 2.2: Experimental setup,What component had too many supply rails to measure directly?,graphics module
1065,Section 2.2: Experimental setup,How are supply voltage and current determined?,.
1065,Section 2.3: Software,What connection did the host machine communicate with the DuT via?,serial
1065,Section 2.3: Software,How many consecutive voltage samples were collected on the DuT?,2000
1065,Section 2.3: Software,What kernel did the DuT use to run the Android 1.5 operating system?,Linux v2.6.29
1065,Section 2.4: Benchmarks,How many results were obtained from benchmarks?,3
1065,Section 2.4: Benchmarks,How many types of benchmarks did we run?,two
1065,Section 2.4: Benchmarks,What type of applications were launched from the command line?,low-interactivity
1065,Section 3.1.1: Suspended device,What subsystem consumes approximately 45 % of the overall power when the device is in suspended state?,GSM
1065,Section 3.1.1: Suspended device,How long did it take for the device to be in Android's suspended state to measure the power it consumes while it's in suspending state?,120 second
1065,Section 3.1.1: Suspended device,What processor performs a low level of activity in a state where it isn't actively used?,communications processor
1065,Section 3.1.2: Idle device,How many iterations did we run with the suspend benchmark?,10
1065,Section 3.1.2: Idle device,What percentage of aggregate power does GSM consume?,22
1065,Section 3.1.2: Idle device,What provides linear control of the value between 30 and 255?,brightness-control user-interface
1065,Section 3.1.3: Display,How much power does the content displayed on the LCD consume for a completely white screen?,33.1 mW
1065,Section 3.1.3: Display,How much power does the backlight consume when disabled?,negligible power
1065,Section 3.1.3: Display,What is the brightness level of a centred slider?,43
1065,Section 3.1: Baseline cases,How many different cases are there to consider?,two
1065,Section 3.2.1: CPU and RAM,What effect did the SPEC CPU2000 suite have on the performance of the CPU and RAM benchmarks in the server Linux system?,frequency scaling
1065,Section 3.2.1: CPU and RAM,What state did we measure power for the system in?,idle
1065,Section 3.2.1: CPU and RAM,"What did the SPEC CPU2000 suite need to fit into the phone's limited, limited amount of?",memory
1065,Section 3.2.2: Flash storage,How many MiB of internal NAND flash does the Freerunner device have?,5
1065,Section 3.2.2: Flash storage,What power was used to support the CPU and RAM?,NAND/SD power
1065,Section 3.2.2: Flash storage,How much internal NAND flash does the Freerunner device have?,256 MiB
1065,Section 3.2.3: Network,How much did the signal strength drop over WiFi?,2
1065,Section 3.2.3: Network,What percentage of GSM power increased over GPRS?,30
1065,Section 3.2.3: Network,How many iterations of the benchmark were there?,10
1065,Section 3.2.4: GPS,How many situations did the GPS Status 2 Android application show the power consumed by the module in?,three
1065,Section 3.2: Micro-benchmarks,What did we use to determine the contribution to overall power from various system components?,benchmarks
1065,Section 3.2: Micro-benchmarks,What did we use to determine the contribution to overall power from various system components?,micro-benchmarks
1065,Section 3.3.1: Audio playback,How many iterations did the power breakdown for the benchmark last?,10
1065,Section 3.3.1: Audio playback,What percentage of total power is negligible if the MP3 file is loaded from the SD card?,2
1065,Section 3.3.1: Audio playback,What is the typical case of someone listening to music or podcasts while carrying the phone in their pocket?,backlight off
1065,Section 3.3.2: Video playback,What percentage of aggregate power does the display subsystems account for?,38
1065,Section 3.3.2: Video playback,What was included in the results of the macro-benchmarks?,backlight power
1065,Section 3.3.2: Video playback,What did the benchmark measure for playing a video file?,power requirements
1065,Section 3.3.3: Text messaging,What percentage of RSD did all other components show?,below 3
1065,Section 3.3.3: Text messaging,What is shown when making a GSM phone call?,power consumption
1065,Section 3.3.3: Text messaging,How many seconds did it take to send an SMS?,62
1065,Section 3.3.4: Phone call,How much of the benchmark is backlight active?,45
1065,Section 3.3.4: Phone call,What does Android disable during the call?,backlight
1065,Section 3.3.5: Emailing,What application did we use to measure the cost of sending and receiving emails?,email
1065,Section 3.3.5: Emailing,How many emails did Android's email application read?,5
1065,Section 3.3.6: Web browsing,What is the only benchmark where a more modern phone can be expected to show significantly different results?,emailing
1065,Section 3.3.6: Web browsing,What website did we use to improve the reliability of the benchmark?,BBC News
1065,Section 3.3: Usage scenarios,What did we use to determine power consumption under a number of typical usage scenarios of a smartphone?,macro-benchmarks
1065,Section 4.3: Bluetooth,What phone was not able to get Bluetooth working reliably?,Freerunner
1065,Section 4.4: Benchmarks,What state do the G1 and Nexus One phones enter during the call?,suspended
1065,Section 4.4: Benchmarks,What phone remains in a fully-active state throughout?,Freerunner
1065,Section 4.4: Benchmarks,What system consumes 832.4 mW?,GSM subsystem
1065,Section 4: Validation,What does the HTC Dream and the Google Nexus One have in common in the power consumption section of the benchmark?,key features
1065,Section 4: Validation,How much power is consumed for a completely white screen at minimum brightness of the Nexus One?,194 mW
1065,Section 4: Validation,What is the power consumption of the HTC Dream and the Google Nexus One measured at the battery?,full-system power
1065,Section 5.1: Where does the energy go?,What showed that the peak power of the SD card could be substantial?,micro-benchmarks
1065,Section 5.1: Where does the energy go?,"In all of our usage scenarios, static power accounts for at least what percentage of the total power consumption?",50
1065,Section 5.1: Where does the energy go?,What color scheme can significantly reduce energy consumption?,light-on-dark
1065,Section 5.2: Dynamic voltage and frequency scaling,How much power does a device consume after completing a task?,zero
1065,Section 5.2: Dynamic voltage and frequency scaling,P is the average power over what of the benchmark?,run-time
1065,Section 5.2: Dynamic voltage and frequency scaling,What type of model does the simplistic analysis of the results not provide?,realistic
1065,Section 5.3: Energy model,What is P BL?,backlight power
1065,Section 5.3: Energy model,What do the equations give the energy consumed in when the time is supplied in seconds?,Joules
1065,Section 5.4: Modelling usage patterns,What is the illumination level set at in all cases requiring backlight?,66
1065,Section 5.4: Modelling usage patterns,What is the battery capacity of the Freerunner?,16 kJ.
1065,Section 5.4: Modelling usage patterns,"What represents the baseline case of a device which is on standby, without placing or receiving calls or messages?",Suspend
1065,Section 5.5: Limitations,What interface does the Freerunner's 3G cellular interface support more than?,2.5G GPRS
1065,Section 5.5: Limitations,What architecture is the Freerunner's application processor based on?,ARMv4
1065,Section 5.5: Limitations,What must be kept in mind when using our results?,limitations
1065,Section 6: Related Work,What percentage of error did Bircher and John demonstrate on average across all tested subsystems?,9
1065,Section 6: Related Work,Who performs an analysis similar to ours on a handheld PC?,Sagahyroon
1065,Section 6: Related Work,What subsystems do Sagahyroon show significant dynamic power consumption in?,graphics
1065,Section 7: Conclusions and Future Work,What type of analysis did we compare the detailed analysis of the Openmoko Neo Freerunner with?,coarse-grained
1065,Section 7: Conclusions and Future Work,The Openmoko Neo Freerunner is not a typical what type of device?,commercial
1065,Section 7: Conclusions and Future Work,What contributes to the overall power consumption of a smartphone?,different components
1065,Title,What is the title of the paper?,An Analysis of Power Consumption in a Smartphone
1066,Abstract:,"What analysis shows that neither these estimates, nor any estimates based only on tabulation round-by-round vote totals, are guaranteed to be within a constant factor of the margin of victory?",Worst-case
1066,Abstract:,What is provided for calculating the estimates for Instant Runoff Voting (IRV) 1 in Australia and California?,Pseudo code
1066,Section 11: Pseudo Code,What syntax does the pseudo code generally use but does not explicitly define variables?,C-like
1066,Section 12: Worst-Case Analysis of Estimates,What are the ratios of the best estimates and the margin of victory?,MoV /MoVLBBP
1066,Section 13: Estimates Applied to Elections,Where are the 36 IRV contests located?,San Francisco
1066,Section 13: Estimates Applied to Elections,How many years of elections do the California contests cover?,seven
1066,Section 13: Estimates Applied to Elections,What is more relevant to some uses of IRV than specially constructed worst-case examples?,real-world elections
1066,Section 14: Conclusions,How many principle estimates for the margin of victory of an IRV contest have been defined?,Four
1066,Section 14: Conclusions,What can be used to improve the lower-bound estimate of the margin of victory?,additional techniques
1066,Section 14: Conclusions,What function is used to calculate the bottleneck imposed by an elimination path?,minimum function
1066,Section 15: Acknowledgments,Who did I thank for their helpful feedback on the paper?,anonymous reviewers
1066,Section 1: Introduction,What type of audits are examples of?,Risk-limiting
1066,Section 1: Introduction,What are examples of risk-limiting audits?,[5]
1066,Section 1: Introduction,What are new procedures being developed for?,post-election audits
1066,Section 2: Margin of Victory Definition,What is a single-winner plurality election?,vote-for-one
1066,Section 2: Margin of Victory Definition,What is a multi-winner plurality election?,vote-for-N
1066,Section 2: Margin of Victory Definition,What considers changes that occur as the result of adding ballots and removing ballots from the set being counted?,Definition 1
1066,Section 3: Estimating the Margin of Victory with Lower and Upper Bounds,What provides an upper bound on how far away a lower bound might be from the actual margin of victory?,upper bound
1066,Section 3: Estimating the Margin of Victory with Lower and Upper Bounds,What would be conservative to the extent that its use will never result in a smaller random sample being audited?,lower bound
1066,Section 4: IRV Elections and Notation,What does this model of an IRV election offer for describing the margin of victory?,simplified terminology
1066,Section 4: IRV Elections and Notation,How many candidates can a voter not give the same ranking?,two
1066,Section 4: IRV Elections and Notation,How does a voter rank candidates in an IRV contest?,ranks candidates
1066,Section 5: Challenges of Calculating IRV MoV,"What is highlighted in other contests where changes to voting, up to a certain threshold, do not change the outcome at all?",Unresponsive behavior
1066,Section 5: Challenges of Calculating IRV MoV,What behavior is highlighted in close contests?,Unstable
1066,Section 5: Challenges of Calculating IRV MoV,How does strategic voting under IRV compare to NP-complete voting in a general election?,NP-complete
1066,Section 6.1: Last-Two-Candidates Upper Bound,What is the Last-Two-Candidates upper bound for the margin of victory called?,MoVUBLTC
1066,Section 6.2: Winner-Survival Upper Bound,What is the smallest margin of any round by which the winner avoids being singly eliminated?,MoVUBWS
1066,Section 6.2: Winner-Survival Upper Bound,What upper bound is the margin by which the winner avoids being eliminated when there is just one other continuing candidate?,Last-Two-Candidates
1066,Section 6.2: Winner-Survival Upper Bound,MoVUBWS is the minimum of some values which include what?,MoVUBLTC
1066,Section 6.3: Single-Elimination-Path Lower Bound,"MoVLBSEP can be calculated in O(C) time and constant space, if only the vote totals VT (r, c) are given?",2
1066,Section 6.3: Single-Elimination-Path Lower Bound,What is at least as large as every other margin of single elimination?,MoSE (C)
1066,Section 6.3: Single-Elimination-Path Lower Bound,What is the minimum margin of single elimination for any round called?,MoVLBSEP
1066,Section 7: Multiple Eliminations,"What is the margin of single elimination for a round where the lowest vote totals are 20, 30, 35, and 200?",10
1066,Section 7: Multiple Eliminations,How many votes would have to be added or removed in some combination in order to prevent the lowest three candidates from being the next three candidates to be eliminated?,115 votes
1066,Section 7: Multiple Eliminations,What is the margin of multiple elimination for the election as a whole less than or equal to 10 in some implementations of IRV?,MoVLBSEP
1066,Section 8: Longest Path Leads to Lower Bound,What type of graph is used to solve a longest path problem in the IRV tabulation algorithm?,acyclic
1066,Section 8: Longest Path Leads to Lower Bound,What can be identified by its starting vertex?,Any path
1066,Section 8: Longest Path Leads to Lower Bound,"Who will not change, regardless of which usable multiple elimination is chosen?",The winner
1066,Title,What is the title of the paper?,Estimating the Margin of Victory for Instant-Runoff Voting
1067,Abstract:,What do traditional benchmarks rely on?,browser emulators
1067,Abstract:,What has evolved from serving static content to dynamically generating Web pages?,Web applications
1067,Abstract:,What do LANs fail to capture?,real latencies
1067,Section 2.1.: Realistic applications,What new feature confirms the trend of rich interactivity in Web applications?,HTML5
1067,Section 2.1.: Realistic applications,What is a technique that can be used to scale to a larger number of users?,replication
1067,Section 2.1.: Realistic applications,What types of technologies are available to implement multi-tier applications?,traditional
1067,Section 2.2.: Realistic load generation,How many techniques are there to generate the workload for a benchmark?,two
1067,Section 2.2.: Realistic load generation,Who uses decoupling to allow the use of real traces for workload injection?,Rain
1067,Section 2.2.: Realistic load generation,What type of workload generators do many benchmarks rely on?,synthetic
1067,Section 2.3.: Realistic load injection,What factor in a text field can have an impact on the server load?,typing speed
1067,Section 2.3.: Realistic load injection,How many components can a Web page typically include?,tens
1067,Section 2.3.: Realistic load injection,What does a modern application send out depending on the browser type?,custom JavaScript
1067,Section 2.: Why Realistic Benchmarking Matters,"What component of a Web benchmark should emulate the actual ""browser experience""?",workload injector
1067,Section 2.: Why Realistic Benchmarking Matters,Who should interact with a Web benchmark?,end-users
1067,Section 3.1.: Overview,How does the BCR connect a browser to a BenchLab WebApp?,1 in
1067,Section 3.1.: Overview,Who defines how many Web browsers should replay the sessions of a test session?,The user
1067,Section 3.3.: Workload definitions,How many user sessions are in a trace?,100
1067,Section 3.3.: Workload definitions,"Statistically, the use of the same parameters should lead to what between runs?",similar results
1067,Section 3.3.: Workload definitions,Most benchmarks generate the workload dynamically from a set of parameters defined by who?,the experimenter
1067,Section 3.4.: Web browser load injection,"Along with Firefox, Internet Explorer, and Safari, what browser is supported by Selenium and is a BenchLab client runtime used with? BenchLab client runtime can BenchLab client runtime can BenchLab",Chrome
1067,Section 3.4.: Web browser load injection,What is the name of the open source technology that Google and Facebook are using to perform functional testing?,Selenium
1067,Section 3.4.: Web browser load injection,What type of runtime is BenchLab deployable even on devices with limited resources such as smartphones?,small runtime
1067,Section 3.: BenchLab,Who is responsible for the deployment of the application to be tested in BenchLab?,the user
1067,Section 3.: BenchLab,What does the BenchLab WebApp give an overview of and how they interact to run an experiment?,BenchLab components
1067,Section 3.: BenchLab,What is an open testbed for Web application benchmarking?,BenchLab
1067,Section 4.1.: Trace recorder,What can mod_dumpio record?,HTML pages
1067,Section 4.1.: Trace recorder,What Java library is used to manage HAR traces in files and databases?,HarLib
1067,Section 4.1.: Trace recorder,What format are traces generated in?,HAR
1067,Section 4.2.: Browser based load injection,How are the Amazon EC2 AMIs available to the general public or private sectors of the computing industry?,publicly
1067,Section 4.2.: Browser based load injection,"Who encodes the information about the experiment, trace, and session being executed by the browser in cookies stored in the Web browser?",BenchLab WebApp
1067,Section 4.2.: Browser based load injection,What can the entire HTML page and media files be recorded for if a client machine has enough storage space?,debugging purposes
1067,Section 4.3.: BenchLab WebApp,What is not needed or required in the BenchLab WebApp?,clock synchronization
1067,Section 4.3.: BenchLab WebApp,What does BenchLab make a minimal use of?,JavaScript
1067,Section 4.3.: BenchLab WebApp,What is the user interface intentionally?,minimalist
1067,Section 4.4.1.: CloudStone,What is CloudStone's load injection framework called?,Faban
1067,Section 4.4.1.: CloudStone,What do we use to fix erroneous inputs?,trace files
1067,Section 4.4.1.: CloudStone,What is the social online calendar Web application called?,Olio
1067,Section 4.4.2.: Wikibooks,How many virtual machines are in the Wikibooks virtual appliance?,two
1067,Section 4.4.2.: Wikibooks,What is a wiki of the Wikimedia foundation?,Wikibooks
1067,Section 4.4.2.: Wikibooks,What is freely available from the Wikimedia foundation in compressed XML format?,Database dumps
1067,Section 4.5.: Limitations,What browser is supported on all platforms?,Firefox
1067,Section 4.5.: Limitations,What provides experimental access to Webkit browsers?,Chrome driver
1067,Section 4.5.: Limitations,What does the current BenchLab WebApp prototype not implement?,security features
1067,Section 4.: Implementation,Where can the latest version of BenchLab be found?,Web site
1067,Section 5.1.: Experimental setup and methodology,Where is the server located?,UMass Amherst
1067,Section 5.1.: Experimental setup and methodology,What is configured with 1 virtual CPU and 512MB of memory for OlioVM?,CloudStone
1067,Section 5.1.: Experimental setup and methodology,How many users are in the Olio database?,500
1067,Section 5.2.: Realistic application data sets,What did this experiment illustrate the importance of having with realistic amounts of application state?,benchmark applications
1067,Section 5.2.: Realistic application data sets,What was the dataset state size for 25 users?,3.2GB
1067,Section 5.2.: Realistic application data sets,How can the impact on the server load vary with the dataset size?,vary greatly
1067,Section 5.3.1.: Complexity of Web interactions,What operations does Firefox execute after it renders the page and renders the page in parallel?,JavaScript onLoad
1067,Section 5.3.1.: Complexity of Web interactions,What is the first step of the JavaScript onLoad operation in a browser that the browser analyzes after sending the requested URL to a Web application?,1 on
1067,Section 5.3.1.: Complexity of Web interactions,What browser's network time is able to match Firefox's or Firefox's 'optimized' communications?,'s
1067,Section 5.3.2.: Latencies and server load,What does the emulator have to mimic all the requests that a real Web browser would issue?,latencies
1067,Section 5.3.2.: Latencies and server load,What does the IO subsystem of the server are more stressed when serving browser generated requests?,disk IO
1067,Section 5.3.2.: Latencies and server load,What is the average CPU usage in the emulated case?,63.2%
1067,Section 5.3.3.: Impact of JavaScript on Browser Replay,What is one field that is checked for format and other fields are checked for missing information?,telephone number
1067,Section 5.3.3.: Impact of JavaScript on Browser Replay,What did the Olio application insert in the database?,improper data
1067,Section 5.3.3.: Impact of JavaScript on Browser Replay,What is the CPU utilization on the OlioVM when using emulated users in EC2 East coast's data center?,70%
1067,Section 5.4.1.: Local vs remote users,What has already been presented in with an average CPU load of 54.8% for the WAN injection?,CPU usage
1067,Section 5.4.1.: Local vs remote users,What is an ideal testbed for the research community to conduct such experiments?,BenchLab
1067,Section 5.4.1.: Local vs remote users,What requires more processing to perform flow control on the connections?,connection times
1067,Section 5.4.2.: Geographically dispersed load injection,Which data center experiences the longest latencies?,Asian
1067,Section 5.4.2.: Geographically dispersed load injection,How much does it cost to deploy 25 distributed instances?,$0.59/hour
1067,Section 5.4.2.: Geographically dispersed load injection,What is reported by all Web browsers color coded per region?,latency
1067,Section 5.5.: Summary,What tool cannot reproduce the rich interactions of browsers?,trace replay
1067,Section 6.: Related Work,What can BenchLab be used to model WAN load patterns?,validate distributions
1067,Section 6.: Related Work,What toolkit separates the workload generation from execution to be able to leverage existing tools such as httperf?,The Rain
1067,Section 7.: Conclusion,What is BenchLab?,open testbed
1067,Section 7.: Conclusion,What type of architecture does BenchLab use? What type of architecture is BenchLab employs what type of architecture is BenchLab employs what type of,modular architecture
1067,Section 8.: Acknowledgement,Who was the shepherd of BenchLab?,Geoffrey Voelker
1067,Section 8.: Acknowledgement,Who contributed to BenchLab?,Guillaume Pierre
1067,Section 8.: Acknowledgement,What organization grants CNS-083243 and CNS-0720616?,NSF
1067,Title,What is the title of the paper?,BenchLab: An Open Testbed for Realistic Benchmarking of Web Applications
1068,Section 1: Introduction,Researchers have proposed operating system designs that acknowledge what?,heterogeneity
1068,Section 1: Introduction,What guides a device to sprint and sleep?,power-agile software
1068,Section 2: Example Architecture,What numbers were used to estimate the estimate?,Micron leakage
1068,Section 2: Example Architecture,What uses base station buffering to save power?,802.11
1068,Section 2: Example Architecture,What does not scale with usage but are limited in size?,Flash drives
1068,Section 3.1: Measuring Efficiency,Where is the energy-delay product commonly used?,circuit design
1068,Section 3.2: Predicting Ensemble Performance,How can the currently running ensemble be constrained to estimate how performance might change after a component change?,artificially
1068,Section 3.2: Predicting Ensemble Performance,What is the size of the ensemble state space?,n
1068,Section 3.2: Predicting Ensemble Performance,What type of radio would a hint alert the system to the need for before transmitting a large amount of information?,high-bandwidth
1068,Section 3.3: Selecting Component Ensembles,What is the threshold for Background Interactive Background Idle 0 when idle P1 and M1 are idled and R1 operates at low duty cycle?,1.50
1068,Section 3.3: Selecting Component Ensembles,What usage shifts from S2 to P2 as the interactive application continues to interact with a user?,energy
1068,Section 3.3: Selecting Component Ensembles,What does the phone activate to receive data and S1 to store the data?,2
1068,Section 3.4: Preparing Ensemble Transitions,How many strategies can a system try to reduce the overhead of a larger memory bank?,several
1068,Section 3.4: Preparing Ensemble Transitions,What happens to the smaller chip if the system is in an ensemble for a significant length of time?,shut off
1068,Section 3.4: Preparing Ensemble Transitions,What is particularly important in the memory and storage hierarchy?,Preparation
1068,Section 3.5: Executing Ensemble Transitions,Enabling will cause what while caches fill?,performance dip
1068,Section 3.5: Executing Ensemble Transitions,"What part of a chip requires migrating some pages to the new memory area while flushing others to the backing store, along with kernel adjustments to it's own memory footprint, along with kernel adjustments to it's own memory footprint?",Memory
1068,Section 3.5: Executing Ensemble Transitions,What tailors a device to application demands but may require complex or expensive component transitions?,Ensemble transitions
1068,Section 3: Challenges,How many roles does the operating system play while operating power-agile hardware?,five
1068,Section 3: Challenges,What type of device would a phone perform a background task that is interrupted by an interactive session?,power-agile
1068,Section 4: Summary,What is the ability to balance performance and power efficiency called?,power agility
1068,Section 4: Summary,What do power-proportional heterogeneous devices require to continuously balance performance and power efficiency?,system support
1068,Title,What is the title of the paper?,The Case for Power-Agile Computing
1069,Abstract:,How many backup systems do EMC analyze daily? ?,"10,000"
1069,Abstract:,"When a system exhausts available storage, it is not only an operational inconvenience, but also a what nightmare for the system administrator?",budgeting
1069,Abstract:,What is painful when a system exhausts available storage?,storage
1069,Section 1: Introduction,What does monitoring and managing storage systems require?,human resources
1069,Section 2: Data Collection,What is the process of sending diagnostic data via email to EMC?,voluntary
1069,Section 2: Data Collection,"In secure environments, customers choose to do what to Autosupport?",disable
1069,Section 2: Data Collection,What email feature do most customers choose to send to EMC?,autosupport
1069,Section 3: Data Cleaning,What is one issue that must be addressed in order to ensure data integrity?,data artifacts
1069,Section 4.1: Piecewise Linear Regression,The goodness-of-fit of a linear regression to experimental data can be measured by evaluating what coefficient of determination?,R 2
1069,Section 4.1: Piecewise Linear Regression,What is the oldest data point within the subset of data determined in step 8?,The boundary
1069,Section 4.2: Other Models,What does AR stand for?,auto-regressive
1069,Section 4.3: Model Validation,Sometimes there is no what in the data?,pattern
1069,Section 4.3: Model Validation,What value from piecewise linear regression is too small?,R 2
1069,Section 4.3: Model Validation,The current model limits forecasts to less than what year?,10
1069,Section 4: Predictive Model,What is one of the most common methods used in predictive modeling?,linear regression
1069,Section 4: Predictive Model,What is one of the most common methods used in predictive modeling?,linear regression.
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What was the median R 2 for all systems?,0.93
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What percentage of systems had R 2  0.90?,60%
1069,Section 5.1: Analysis of Linear Regression Fit to Past Data,What would be a poor model to employ if historical data does not demonstrate linear growth?,linear regression
1069,Section 5.2: Forecasting Full Capacity,What is the next step to apply after the model is generated from historical data?,validation rules
1069,Section 6: Capacity Forecasting Examples,How long does it take for a system to reach 100% capacity?,three months.
1069,Section 6: Capacity Forecasting Examples,What did the total capacity exhibit in May?,discontinuity
1069,Section 6: Capacity Forecasting Examples,When did the total capacity exhibit a discontinuity?,June
1069,Section 7: Conclusions and Future Work,What does this paper describe a model that uses to predict when Data Domain systems will reach full capacity?,historical data
1069,Section 7: Conclusions and Future Work,What is a fundamental utility for system management?,Capacity forecasting
1069,Title,What is the title of the paper?,Capacity Forecasting in a Backup Storage Environment
1070,Abstract:,How many file systems did we implement?,three
1070,Abstract:,In what language did we implement a prototype of BSTORE that runs in unmodified Firefox and Chrome browsers?,Javascript
1070,Abstract:,Who implements a standard file system API?,storage providers
1070,Section 1: INTRODUCTION,What application stores all of its documents on Google's servers?,Google Spreadsheets
1070,Section 1: INTRODUCTION,What is an example of an online service that can implement a file system?,Amazon S3
1070,Section 1: INTRODUCTION,What application would not maintain servers to service users' grep requests?,http://gnu.org/grep
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a financial application?,Mint.com
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a specialized backup interface?,GData
1070,Section 2: MOTIVATING EXAMPLES,What is an example of a specialized backup interface?,Google's GData
1070,Section 3.1: Overview,What does not have a single user-defined name?,Files
1070,Section 3.1: Overview,What type of communication mechanism does the browser use to communicate with the FS manager and its applications?,crossdomain
1070,Section 3.1: Overview,What file system exports a flat namespace of files?,BSTORE
1070,Section 3.3: Tags,How many tags can a file have set by different principals in BSTORE?,multiple tags
1070,Section 3.3: Tags,What allows an application to delete only the tags that were set by the same principal as the application?,rmtag
1070,Section 3.3: Tags,"What application can tag a photo file with the date of the photo, location at which it was taken, or the names of people in it?",photo editor
1070,Section 3.4: File systems,What can an application safely give access to a file system?,other applications
1070,Section 3.4: File systems,What file contains information to mount the file system?,mountpoint
1070,Section 3.4: File systems,What call does an application use to create a mountpoint file with the right configuration information in the right format?,create
1070,Section 3.5: Access control,"What computes the access rights that are transitively granted by a principal A to another principal B, by computing the transitive closure of the delegation rules in a file system?",BSTORE
1070,Section 3.5: Access control,What is the name of the principal who delegated access rights to an application with principal A to a file on a file system to BSTORE?,principal F
1070,Section 3.5: Access control,"What systems follow a convention that, when mounted, they delegate all access to the FS manager?",File systems
1070,Section 3.6: File creation,What call does an application use to specify a handle to the target file system?,create
1070,Section 3.7: File versions,What is shared storage?,BSTORE
1070,Section 3.7: File versions,What is the name of all files in BSTORE?,versioned.
1070,Section 3.7: File versions,What type of functionality does the BSTORE API provide?,compare-and-swap
1070,Section 3.8: Bootstrapping,What does a user obtain for file systems that store data on the network?,an account
1070,Section 3.8: Bootstrapping,Where is the Photo Storage file system found?,cheapfs.com
1070,Section 3.8: Bootstrapping,"What is the name of the file system that a user can choose from multiple implementations from different vendors, depending on whom they trust and whose UI they prefer?",FS
1070,Section 3.9: Putting it all together,What application does a user use to compute her taxes?,Money Manager
1070,Section 3.9: Putting it all together,What component of Money Manager works together?,BSTORE
1070,Section 3: DESIGN,What type of application would be able to store data without requiring that application's developer to provide server-side storage resources?,Javascript
1070,Section 3: DESIGN,What is one example of a mechanism that allows an application to subdivide their privileges and delegate rights to other applications?,access control
1070,Section 3: DESIGN,How many browser modifications does BSTORE not require?,No
1070,Section 4.1: Storage file system,What does XMLHttpRequest not support byte streams in the response of a get request?,XMLHttpRequest
1070,Section 4.1: Storage file system,What is via username and password to the file system?,User authentication
1070,Section 4.1: Storage file system,What component of the prototype storage file system implements the BSTORE storage API?,Javascript
1070,Section 4.2: FS manager,Who is able to register for notifications from the file system when the files storing the delegation rules are modified?,FS manager
1070,Section 4.2: FS manager,What does the cache entries have to account for other FS manager instances?,expiry time
1070,Section 4.2: FS manager,What represents each principal with a file in the root file system?,BSTORE
1070,Section 4: IMPLEMENTATION,All BSTORE client-side components are written in what language?,Javascript
1070,Section 5.1: Applications,"What is the name of the online photo editor that performs basic transformations on a user's images, such as rotate, crop, and sharpen, on a user'simages?",Pixastic
1070,Section 5.1: Applications,"What application provides basic commands that the user can use to interact with the storage system, such as search, set, cat, stat, and unlink?",Shell
1070,Section 5.1: Applications,What is the name of the vi-clone written purely in Javascript?,jsvi
1070,Section 5.2.1: Encrypting file system,What file system is similar to EncryptFS?,Photo Storage
1070,Section 5.2.1: Encrypting file system,The jsCrypto library from Stanford performs cryptographic operations in what?,Javascript
1070,Section 5.2.1: Encrypting file system,What are critical in making access control decisions?,Tags
1070,Section 5.2.2: Checkpointing file system,How often does CheckpointFS dump undo log records to log files?,every minute
1070,Section 5.2.2: Checkpointing file system,What does CheckpointFS keep logging requests until the user indicates in its UI that she is done with her application session?,current UI
1070,Section 5.2.2: Checkpointing file system,What does CheckpointFS keep of all the changes that the application made to the storage system?,undo log
1070,Section 5.2: Layered file systems,"Along with encryption, what file system is described in this section?",checkpointing
1070,Section 5: APPLICATIONS AND FILE SYSTEMS,What type of application did we implement to illustrate how BSTORE would be used in practice?,Javascript
1070,Section 5: APPLICATIONS AND FILE SYSTEMS,What type of file systems did we implement to demonstrate the use of layered file systems?,checkpointing
1070,Section 6.1: BSTORE file system performance,BSTORE-Get is slower than BSTORE-Set due to what overhead?,gzip
